depth,alpha,beta,efficiency,status
0,2.775,0.3795,6.14087999097,Normal
1,5.90888671875,0.436336914062,4.04223376121,Normal
2,0.0880596160889,0.605892682075,3.40831210088,Normal
3,-0.113530815972,0.64156640625,3.26960507644,Normal
4,-0.216283830007,0.666287326813,3.22034848094,Normal
5,-0.264463585118,0.679195196092,3.20300103206,Normal
6,-0.299359053953,0.684403891951,3.19228133265,Normal
7,-0.326015387641,0.689050231934,3.20210604399,Normal
8,-0.348730783992,0.694104420662,3.2096690963,Normal
9,-0.362945848041,0.695607382774,3.21914306908,Normal
